condition,probe,policy_id,enactment_year,topics,slope,endpoint_delta
nanochat_cpt,yes_no,US-2010-ACA,2010,social_welfare,0.009786,0.074796
nanochat_cpt,yes_no,US-2010-CITIZENS-UNITED,2010,,0.009072,0.070525
nanochat_cpt,yes_no,US-2010-DODD-FRANK,2010,,0.011589,0.082610
nanochat_cpt,yes_no,US-2010-MCDONALD,2010,,0.009070,0.080509
nanochat_cpt,yes_no,US-2010-DADT-REPEAL,2010,civil_rights|natl_security,0.008812,0.066046
nanochat_cpt,yes_no,US-2012-NFIB,2012,social_welfare|finance_banking,0.007773,0.073442
nanochat_cpt,yes_no,US-2013-SHELBY,2013,civil_rights,0.012066,0.044920
nanochat_cpt,yes_no,US-2013-WINDSOR,2013,,0.011255,0.045544
nanochat_cpt,yes_no,US-2014-HOBBY-LOBBY,2014,civil_rights,0.012524,0.146154
nanochat_cpt,yes_no,US-2015-OBERGEFELL,2015,,0.005060,0.028586
nanochat_cpt,yes_no,US-2017-TCJA,2017,finance_banking,0.001456,-0.013024
nanochat_cpt,yes_no,US-2018-JANUS,2018,labor_wages,0.006320,0.077036
nanochat_cpt,yes_no,US-2018-FIRST-STEP,2018,crim_justice,0.001940,0.060512
nanochat_cpt,yes_no,US-2019-RUCHO,2019,,0.005052,0.081284
nanochat_cpt,yes_no,US-2020-BOSTOCK,2020,civil_rights,0.000798,0.022619
nanochat_cpt,yes_no,US-2020-CARES,2020,labor_wages|social_welfare,0.003934,0.039277
nanochat_cpt,yes_no,US-2020-MCGIRT,2020,crim_justice,0.003565,0.047170
nanochat_cpt,yes_no,US-2021-AMERICAN-RESCUE-PLAN,2021,labor_wages|social_welfare|finance_banking,0.005409,0.040588
nanochat_cpt,yes_no,US-2021-IIJA,2021,environment,0.004509,0.044635
nanochat_cpt,yes_no,US-2021-JUNETEENTH,2021,,0.000821,0.016580
nanochat_cpt,yes_no,US-2022-BRUEN,2022,,0.005029,0.008153
nanochat_cpt,yes_no,US-2022-CHIPS,2022,,0.005011,0.015077
nanochat_cpt,yes_no,US-2022-DOBBS,2022,,0.004004,-0.002210
nanochat_cpt,yes_no,US-2022-IRA,2022,environment|finance_banking|health_medical,0.006726,0.033748
nanochat_cpt,yes_no,US-2022-BIPARTISAN-SAFER-COMMUNITIES,2022,labor_wages|health_medical|crim_justice,0.001971,-0.010721
nanochat_cpt,yes_no,US-2022-RESPECT-MARRIAGE,2022,,0.004248,0.003255
nanochat_cpt,yes_no,US-2022-ELECTORAL-COUNT-REFORM,2022,,0.001935,-0.028631
nanochat_cpt,likert,US-1935-NIRA-SCHECHTER,1935,,0.014456,0.058992
nanochat_cpt,likert,US-1935-NLRA,1935,labor_wages,0.016166,0.064440
nanochat_cpt,likert,US-1935-SOCIAL-SECURITY,1935,labor_wages|social_welfare,0.015667,0.065037
nanochat_cpt,likert,US-1936-AAA-BUTLER,1936,finance_banking,0.007949,0.040620
nanochat_cpt,likert,US-1937-JONES-LAUGHLIN,1937,labor_wages,0.008556,0.054651
nanochat_cpt,likert,US-1937-WEST-COAST-HOTEL,1937,labor_wages,0.007098,0.046122
nanochat_cpt,likert,US-1938-FDCA,1938,health_medical,0.006692,0.043100
nanochat_cpt,likert,US-1938-FLSA,1938,labor_wages,0.005221,0.040753
nanochat_cpt,likert,US-1941-EO8802,1941,civil_rights|labor_wages|natl_security,0.001136,0.022108
nanochat_cpt,likert,US-1935-PUHCA,1935,,0.011307,0.048173
nanochat_cpt,likert,US-1936-RURAL-ELECTRIFICATION,1936,,0.012363,0.063031
nanochat_cpt,likert,US-1939-HATCH-ACT,1939,,0.000617,0.006801
nanochat_cpt,likert,US-1940-SELECTIVE-TRAINING,1940,,-0.000233,0.007638
nanochat_cpt,likert,US-1940-SMITH-ACT,1940,crim_justice,-0.002177,-0.000435
nanochat_cpt,likert,US-1941-DARBY,1941,labor_wages,-0.001046,0.001850
nanochat_cpt,likert,US-1941-LEND-LEASE,1941,natl_security,-0.001175,-0.002259
nanochat_cpt,likert,US-1942-WICKARD,1942,,-0.005481,-0.058236
nanochat_cpt,likert,US-1942-EMERGENCY-PRICE-CONTROL,1942,natl_security,-0.004990,-0.050967
nanochat_cpt,likert,US-1942-EO9066,1942,natl_security,-0.003952,-0.039355
nanochat_cpt,likert,US-1943-CHINESE-EXCLUSION-REPEAL,1943,,-0.006739,-0.055834
nanochat_cpt,likert,US-1944-GI-BILL,1944,labor_wages|social_welfare,-0.009337,-0.070365
nanochat_cpt,likert,US-1944-KOREMATSU,1944,natl_security,-0.009452,-0.075466
nanochat_cpt,likert,US-1945-BRETTON-WOODS,1945,finance_banking,-0.010011,-0.082685
nanochat_cpt,likert,US-1945-UN-PARTICIPATION,1945,natl_security|finance_banking,-0.011441,-0.098835
nanochat_cpt,likert,US-1946-EMPLOYMENT-ACT,1946,labor_wages,-0.007656,-0.056703
nanochat_cpt,likert,US-1946-APA,1946,,-0.009920,-0.073299
nanochat_cpt,likert,US-1947-NATIONAL-SECURITY-ACT,1947,natl_security|finance_banking,-0.007705,-0.058653
nanochat_cpt,likert,US-1947-TAFT-HARTLEY,1947,labor_wages,-0.009415,-0.072819
nanochat_cpt,likert,US-1947-TRUMAN-DOCTRINE,1947,,-0.008744,-0.063119
nanochat_cpt,likert,US-1948-EO9981,1948,civil_rights,-0.007654,-0.079410
nanochat_cpt,likert,US-1948-DISPLACED-PERSONS-ACT,1948,natl_security,-0.002996,-0.029729
nanochat_cpt,likert,US-1948-MARSHALL-PLAN,1948,,-0.007215,-0.074449
nanochat_cpt,likert,US-1948-SHELLEY,1948,social_welfare,-0.009077,-0.094589
nanochat_cpt,likert,US-1950-DPA,1950,natl_security,-0.006073,-0.079222
nanochat_cpt,likert,US-1950-INTERNAL-SECURITY,1950,natl_security|finance_banking,-0.005420,-0.077847
nanochat_cpt,likert,US-1951-DENNIS,1951,,-0.003131,-0.058091
nanochat_cpt,likert,US-1952-INA,1952,,-0.002749,-0.038822
nanochat_cpt,likert,US-1952-YOUNGSTOWN,1952,,-0.002442,-0.033286
nanochat_cpt,likert,US-1954-BROWN,1954,civil_rights,-0.006108,-0.043721
nanochat_cpt,likert,US-1956-HIGHWAY,1956,,-0.008859,-0.079686
nanochat_cpt,likert,US-1956-BANK-HOLDING-COMPANY-ACT,1956,finance_banking,-0.005860,-0.042033
nanochat_cpt,likert,US-1957-CIVIL-RIGHTS-ACT,1957,civil_rights,-0.007000,-0.066437
nanochat_cpt,likert,US-1957-YATES,1957,,-0.005555,-0.048356
nanochat_cpt,likert,US-1957-EO10730,1957,civil_rights,-0.006192,-0.050621
nanochat_cpt,likert,US-1958-NDEA,1958,natl_security,-0.004436,-0.033367
nanochat_cpt,likert,US-1958-NASA-ACT,1958,,-0.005324,-0.047664
nanochat_cpt,likert,US-1958-COOPER,1958,,-0.001285,-0.004308
nanochat_cpt,likert,US-1961-MAPP,1961,,-0.002674,-0.041978
nanochat_cpt,likert,US-1961-PEACE-CORPS,1961,,-0.001979,-0.035269
nanochat_cpt,likert,US-1962-BAKER,1962,,-0.000645,-0.020895
nanochat_cpt,likert,US-1962-ENGEL,1962,,-0.000336,-0.014311
nanochat_cpt,likert,US-1962-KEFAUVER-HARRIS,1962,health_medical,-0.000891,-0.019411
nanochat_cpt,likert,US-1963-EQUAL-PAY,1963,civil_rights|labor_wages,0.001091,0.014614
nanochat_cpt,likert,US-1963-GIDEON,1963,,-0.001059,-0.010873
nanochat_cpt,likert,US-1963-TEST-BAN-TREATY,1963,environment,-0.000988,-0.012164
nanochat_cpt,likert,US-1964-24TH-AMENDMENT,1964,finance_banking,-0.000169,0.016234
nanochat_cpt,likert,US-1964-CIVIL-RIGHTS-ACT,1964,civil_rights|labor_wages,0.000992,0.028994
nanochat_cpt,likert,US-1964-ECONOMIC-OPPORTUNITY,1964,natl_security,0.000860,0.021738
nanochat_cpt,likert,US-1964-HEART-ATLANTA,1964,civil_rights,0.003216,0.049900
nanochat_cpt,likert,US-1964-NYT-SULLIVAN,1964,,0.000072,0.020862
nanochat_cpt,likert,US-1964-REYNOLDS,1964,civil_rights,0.000208,0.011553
nanochat_cpt,likert,US-1964-TONKIN-GULF,1964,natl_security,-0.000863,0.008724
nanochat_cpt,likert,US-1965-ESEA,1965,,0.000074,0.001999
nanochat_cpt,likert,US-1965-GRISWOLD,1965,civil_rights,0.002637,0.030138
nanochat_cpt,likert,US-1965-HART-CELLER,1965,,-0.000518,-0.012981
nanochat_cpt,likert,US-1965-MEDICARE-MEDICAID,1965,social_welfare,0.001429,0.024395
nanochat_cpt,likert,US-1965-VRA,1965,civil_rights,0.001135,0.020084
nanochat_cpt,likert,US-1966-FOIA,1966,,-0.000911,-0.010428
nanochat_cpt,likert,US-1966-HARPER,1966,civil_rights|finance_banking,0.000564,0.002044
nanochat_cpt,likert,US-1966-MIRANDA,1966,natl_security,0.000610,-0.001662
nanochat_cpt,likert,US-1967-KATZ,1967,natl_security,0.000272,-0.004338
nanochat_cpt,likert,US-1967-LOVING,1967,,-0.000519,-0.009268
nanochat_cpt,likert,US-1967-ADEA,1967,civil_rights|labor_wages,0.000946,-0.000820
nanochat_cpt,likert,US-1968-FAIR-HOUSING,1968,civil_rights|social_welfare,-0.000302,-0.006699
nanochat_cpt,likert,US-1968-GUN-CONTROL,1968,crim_justice,0.000549,0.003421
nanochat_cpt,likert,US-1968-TERRY,1968,,0.001058,0.009619
nanochat_cpt,likert,US-1968-OMNIBUS-CRIME-CONTROL,1968,natl_security|crim_justice,0.000622,0.005375
nanochat_cpt,likert,US-1968-TRUTH-IN-LENDING,1968,,-0.001997,-0.021259
nanochat_cpt,likert,US-1969-BRANDENBURG,1969,,0.001717,0.014130
nanochat_cpt,likert,US-1969-NEPA,1969,environment,-0.000880,-0.012849
nanochat_cpt,likert,US-1969-TINKER,1969,,0.001439,0.017153
nanochat_cpt,likert,US-1970-CLEAN-AIR,1970,environment,0.000019,0.008301
nanochat_cpt,likert,US-1970-CSA,1970,health_medical,0.000220,0.014011
nanochat_cpt,likert,US-1970-OSHA,1970,labor_wages,0.000976,0.020335
nanochat_cpt,likert,US-1970-FCRA,1970,,0.000206,0.011358
nanochat_cpt,likert,US-1970-BANK-SECRECY,1970,crim_justice,0.000592,0.012905
nanochat_cpt,likert,US-1971-26TH,1971,civil_rights,0.000298,0.007105
nanochat_cpt,likert,US-1971-FECA,1971,,0.000733,0.009720
nanochat_cpt,likert,US-1971-LEMON,1971,,0.000841,0.015348
nanochat_cpt,likert,US-1971-PENTAGON-PAPERS,1971,,0.001131,0.015234
nanochat_cpt,likert,US-1971-ANCSA,1971,finance_banking,-0.000284,-0.003966
nanochat_cpt,likert,US-1972-CLEAN-WATER,1972,,-0.002241,-0.020656
nanochat_cpt,likert,US-1972-FURMAN,1972,,0.001316,0.005395
nanochat_cpt,likert,US-1972-TITLE-IX,1972,civil_rights,-0.000345,-0.003699
nanochat_cpt,likert,US-1972-YODER,1972,,0.002058,0.020836
nanochat_cpt,likert,US-1972-CPSA,1972,labor_wages,-0.000798,-0.010861
nanochat_cpt,likert,US-1973-ESA,1973,,-0.001464,-0.025107
nanochat_cpt,likert,US-1973-REHABILITATION,1973,civil_rights|labor_wages,-0.002302,-0.030895
nanochat_cpt,likert,US-1973-RODRIGUEZ,1973,civil_rights,-0.001019,-0.019660
nanochat_cpt,likert,US-1973-ROE,1973,,-0.000874,-0.009579
nanochat_cpt,likert,US-1973-WAR-POWERS,1973,natl_security,-0.002528,-0.022069
nanochat_cpt,likert,US-1974-ECOA,1974,civil_rights,-0.001496,-0.026304
nanochat_cpt,likert,US-1974-ERISA,1974,social_welfare,-0.001638,-0.024865
nanochat_cpt,likert,US-1974-MILLIKEN,1974,civil_rights,0.000215,-0.020354
nanochat_cpt,likert,US-1974-PRIVACY-ACT,1974,,-0.001102,-0.013877
nanochat_cpt,likert,US-1975-IDEA,1975,,-0.002762,-0.034100
nanochat_cpt,likert,US-1975-ISDEAA,1975,,-0.000121,-0.008380
nanochat_cpt,likert,US-1975-EPCA,1975,environment,-0.001022,-0.010423
nanochat_cpt,likert,US-1976-BUCKLEY,1976,,0.000890,0.027513
nanochat_cpt,likert,US-1976-GREGG,1976,crim_justice,0.001477,0.032086
nanochat_cpt,likert,US-1976-TSCA,1976,,-0.002041,0.002806
nanochat_cpt,likert,US-1977-CRA,1977,finance_banking,0.001601,0.019797
nanochat_cpt,likert,US-1977-FED-DUAL-MANDATE,1977,labor_wages,-0.001838,-0.012997
nanochat_cpt,likert,US-1978-AIRLINE-DEREG,1978,environment,-0.001782,-0.027112
nanochat_cpt,likert,US-1978-BAKKE,1978,civil_rights,-0.000822,-0.024102
nanochat_cpt,likert,US-1978-FISA,1978,natl_security,-0.000948,-0.021503
nanochat_cpt,likert,US-1978-HUMPHREY-HAWKINS,1978,labor_wages,-0.002613,-0.037970
nanochat_cpt,likert,US-1978-ICWA,1978,,-0.002105,-0.038315
nanochat_cpt,likert,US-1978-PREGNANCY-DISCRIM,1978,civil_rights,-0.001548,-0.015836
nanochat_cpt,likert,US-1978-AIRFA,1978,,-0.001559,-0.022978
nanochat_cpt,likert,US-1980-CERCLA,1980,,-0.005414,-0.077274
nanochat_cpt,likert,US-1980-DIDMCA,1980,,-0.005834,-0.079182
nanochat_cpt,likert,US-1980-REFUGEE-ACT,1980,,-0.004435,-0.061956
nanochat_cpt,likert,US-1982-VRA-AMENDMENTS,1982,civil_rights,-0.004239,-0.048080
nanochat_cpt,likert,US-1983-CHADHA,1983,,-0.005169,-0.030514
nanochat_cpt,likert,US-1984-CHEVRON,1984,,-0.008163,-0.069486
nanochat_cpt,likert,US-1984-SENTENCING,1984,crim_justice,-0.006690,-0.060087
nanochat_cpt,likert,US-1986-BOWERS,1986,crim_justice,-0.006507,-0.067937
nanochat_cpt,likert,US-1986-IRCA,1986,,-0.008103,-0.076365
nanochat_cpt,likert,US-1986-TAX-REFORM,1986,finance_banking,-0.006101,-0.056069
nanochat_cpt,likert,US-1987-DOLE,1987,,-0.004336,-0.045665
nanochat_cpt,likert,US-1988-CIVIL-LIBERTIES-ACT,1988,,-0.002104,-0.035781
nanochat_cpt,likert,US-1990-ADA,1990,civil_rights,-0.004099,-0.043891
nanochat_cpt,likert,US-1990-CLEAN-AIR-AMEND,1990,environment,-0.000349,0.001350
nanochat_cpt,likert,US-1990-IMMIGRATION-ACT,1990,labor_wages,-0.000979,-0.006034
nanochat_cpt,likert,US-1991-CIVIL-RIGHTS-ACT,1991,civil_rights|labor_wages,-0.002336,-0.031862
nanochat_cpt,likert,US-1992-CASEY,1992,,0.000762,0.007089
nanochat_cpt,likert,US-1993-BRADY,1993,crim_justice,0.000219,-0.017113
nanochat_cpt,likert,US-1993-FMLA,1993,health_medical,0.000871,-0.005994
nanochat_cpt,likert,US-1993-NVRA,1993,,-0.000179,-0.012720
nanochat_cpt,likert,US-1993-RFRA,1993,,0.000509,-0.014513
nanochat_cpt,likert,US-1994-CRIME-BILL,1994,crim_justice,0.000273,0.000124
nanochat_cpt,likert,US-1994-NAFTA,1994,,0.000632,0.005080
nanochat_cpt,likert,US-1994-VAWA,1994,,-0.000100,-0.005017
nanochat_cpt,likert,US-1995-LOPEZ,1995,crim_justice,-0.000953,-0.012080
nanochat_cpt,likert,US-1996-DOMA,1996,,-0.002752,-0.033692
nanochat_cpt,likert,US-1996-PRWORA,1996,social_welfare,-0.002537,-0.034803
nanochat_cpt,likert,US-1996-TELECOM,1996,,-0.001887,-0.026467
nanochat_cpt,likert,US-1996-AEDPA,1996,,-0.001752,-0.021136
nanochat_cpt,likert,US-1996-IIRIRA,1996,,-0.002865,-0.030465
nanochat_cpt,likert,US-1997-PRINTZ,1997,,-0.004190,-0.049839
nanochat_cpt,likert,US-1997-RENO-ACLU,1997,,-0.002458,-0.036300
nanochat_cpt,likert,US-1999-GLBA,1999,,-0.005768,-0.057343
nanochat_cpt,likert,US-2000-BUSH-GORE,2000,civil_rights,-0.005742,-0.047243
nanochat_cpt,likert,US-2001-NCLB,2001,,-0.006793,-0.041264
nanochat_cpt,likert,US-2001-PATRIOT,2001,natl_security,-0.008383,-0.063506
nanochat_cpt,likert,US-2001-AUMF,2001,,-0.007365,-0.049842
nanochat_cpt,likert,US-2002-HAVA,2002,,-0.008194,-0.085915
nanochat_cpt,likert,US-2002-HOMELAND-SECURITY,2002,natl_security|finance_banking,-0.008304,-0.086740
nanochat_cpt,likert,US-2002-SOX,2002,,-0.008077,-0.083153
nanochat_cpt,likert,US-2002-IRAQ-AUMF,2002,natl_security,-0.007194,-0.071727
nanochat_cpt,likert,US-2003-LAWRENCE,2003,crim_justice,-0.005810,-0.053497
nanochat_cpt,likert,US-2003-MEDICARE-MMA,2003,social_welfare|health_medical,-0.006410,-0.057348
nanochat_cpt,likert,US-2005-KELO,2005,,-0.004116,-0.031376
nanochat_cpt,likert,US-2007-MASS-EPA,2007,environment,-0.002447,-0.037350
nanochat_cpt,likert,US-2008-HELLER,2008,crim_justice,-0.002487,-0.028371
nanochat_cpt,likert,US-2009-ARRA,2009,finance_banking,-0.000774,0.001885
nanochat_cpt,likert,US-2009-LILLY-LEDBETTER,2009,civil_rights,-0.000533,0.004682
nanochat_cpt,likert,US-2009-HATE-CRIMES,2009,crim_justice,-0.002877,-0.023906
nanochat_cpt,likert,US-2010-ACA,2010,social_welfare,0.000443,-0.000837
nanochat_cpt,likert,US-2010-CITIZENS-UNITED,2010,,-0.000907,-0.012849
nanochat_cpt,likert,US-2010-DODD-FRANK,2010,,0.000087,-0.003256
nanochat_cpt,likert,US-2010-MCDONALD,2010,,-0.000396,-0.004708
nanochat_cpt,likert,US-2010-DADT-REPEAL,2010,civil_rights|natl_security,-0.001306,-0.014364
nanochat_cpt,likert,US-2012-NFIB,2012,social_welfare|finance_banking,0.001354,0.021395
nanochat_cpt,likert,US-2013-SHELBY,2013,civil_rights,0.002244,0.031262
nanochat_cpt,likert,US-2013-WINDSOR,2013,,0.000542,0.009025
nanochat_cpt,likert,US-2014-HOBBY-LOBBY,2014,civil_rights,0.001889,0.036081
nanochat_cpt,likert,US-2015-OBERGEFELL,2015,,0.003440,0.028821
nanochat_cpt,likert,US-2017-TCJA,2017,finance_banking,0.004429,0.043376
nanochat_cpt,likert,US-2018-JANUS,2018,labor_wages,0.002759,0.006339
nanochat_cpt,likert,US-2018-FIRST-STEP,2018,crim_justice,0.005005,0.029986
nanochat_cpt,likert,US-2019-RUCHO,2019,,0.002990,0.027335
nanochat_cpt,likert,US-2020-BOSTOCK,2020,civil_rights,0.005140,0.054947
nanochat_cpt,likert,US-2020-CARES,2020,labor_wages|social_welfare,0.004868,0.048696
nanochat_cpt,likert,US-2020-MCGIRT,2020,crim_justice,0.005166,0.058853
nanochat_cpt,likert,US-2021-AMERICAN-RESCUE-PLAN,2021,labor_wages|social_welfare|finance_banking,0.002723,0.031479
nanochat_cpt,likert,US-2021-IIJA,2021,environment,0.002819,0.033369
nanochat_cpt,likert,US-2021-JUNETEENTH,2021,,0.003759,0.041174
nanochat_cpt,likert,US-2022-BRUEN,2022,,0.002222,0.022326
nanochat_cpt,likert,US-2022-CHIPS,2022,,0.004100,0.036426
nanochat_cpt,likert,US-2022-DOBBS,2022,,0.002833,0.025852
nanochat_cpt,likert,US-2022-IRA,2022,environment|finance_banking|health_medical,0.001694,0.018231
nanochat_cpt,likert,US-2022-BIPARTISAN-SAFER-COMMUNITIES,2022,labor_wages|health_medical|crim_justice,0.001668,0.019391
nanochat_cpt,likert,US-2022-RESPECT-MARRIAGE,2022,,0.002311,0.021767
nanochat_cpt,likert,US-2022-ELECTORAL-COUNT-REFORM,2022,,0.003148,0.028600
nanochat_sft,yes_no,US-1935-NIRA-SCHECHTER,1935,,0.040134,0.184454
nanochat_sft,yes_no,US-1935-NLRA,1935,labor_wages,0.041703,0.189870
nanochat_sft,yes_no,US-1935-SOCIAL-SECURITY,1935,labor_wages|social_welfare,0.039952,0.178519
nanochat_sft,yes_no,US-1936-AAA-BUTLER,1936,finance_banking,0.039172,0.219987
nanochat_sft,yes_no,US-1937-JONES-LAUGHLIN,1937,labor_wages,0.012285,0.108065
nanochat_sft,yes_no,US-1937-WEST-COAST-HOTEL,1937,labor_wages,0.013762,0.124897
nanochat_sft,yes_no,US-1938-FDCA,1938,health_medical,0.008635,0.156161
nanochat_sft,yes_no,US-1938-FLSA,1938,labor_wages,0.007217,0.119766
nanochat_sft,yes_no,US-1941-EO8802,1941,civil_rights|labor_wages|natl_security,0.014406,0.352512
nanochat_sft,yes_no,US-1935-PUHCA,1935,,-0.001203,0.009794
nanochat_sft,yes_no,US-1936-RURAL-ELECTRIFICATION,1936,,0.036998,0.208446
nanochat_sft,yes_no,US-1939-HATCH-ACT,1939,,0.010168,0.193266
nanochat_sft,yes_no,US-1940-SELECTIVE-TRAINING,1940,,0.010635,0.258588
nanochat_sft,yes_no,US-1940-SMITH-ACT,1940,crim_justice,0.008926,0.256909
nanochat_sft,yes_no,US-1941-DARBY,1941,labor_wages,0.009646,0.219686
nanochat_sft,yes_no,US-1941-LEND-LEASE,1941,natl_security,0.000890,0.133359
nanochat_sft,yes_no,US-1942-WICKARD,1942,,0.001826,0.107118
nanochat_sft,yes_no,US-1942-EMERGENCY-PRICE-CONTROL,1942,natl_security,0.007209,0.099125
nanochat_sft,yes_no,US-1942-EO9066,1942,natl_security,0.003943,0.052583
nanochat_sft,yes_no,US-1943-CHINESE-EXCLUSION-REPEAL,1943,,-0.004120,-0.102687
nanochat_sft,yes_no,US-1944-GI-BILL,1944,labor_wages|social_welfare,-0.004915,-0.122138
nanochat_sft,yes_no,US-1944-KOREMATSU,1944,natl_security,-0.007131,-0.163792
nanochat_sft,yes_no,US-1945-BRETTON-WOODS,1945,finance_banking,-0.017288,-0.268234
nanochat_sft,yes_no,US-1945-UN-PARTICIPATION,1945,natl_security|finance_banking,-0.013358,-0.260668
nanochat_sft,yes_no,US-1946-EMPLOYMENT-ACT,1946,labor_wages,-0.013000,-0.148104
nanochat_sft,yes_no,US-1946-APA,1946,,-0.010905,-0.172083
nanochat_sft,yes_no,US-1947-NATIONAL-SECURITY-ACT,1947,natl_security|finance_banking,-0.020673,-0.133931
nanochat_sft,yes_no,US-1947-TAFT-HARTLEY,1947,labor_wages,-0.010662,-0.056673
nanochat_sft,yes_no,US-1947-TRUMAN-DOCTRINE,1947,,-0.028035,-0.214933
nanochat_sft,yes_no,US-1948-EO9981,1948,civil_rights,-0.013276,-0.085449
nanochat_sft,yes_no,US-1948-DISPLACED-PERSONS-ACT,1948,natl_security,-0.024438,-0.165092
nanochat_sft,yes_no,US-1948-MARSHALL-PLAN,1948,,-0.017048,-0.138059
nanochat_sft,yes_no,US-1948-SHELLEY,1948,social_welfare,-0.033174,-0.284718
nanochat_sft,yes_no,US-1950-DPA,1950,natl_security,-0.028601,-0.235072
nanochat_sft,yes_no,US-1950-INTERNAL-SECURITY,1950,natl_security|finance_banking,-0.050129,-0.422726
nanochat_sft,yes_no,US-1951-DENNIS,1951,,-0.028938,-0.262266
nanochat_sft,yes_no,US-1952-INA,1952,,-0.030821,-0.412716
nanochat_sft,yes_no,US-1952-YOUNGSTOWN,1952,,-0.028924,-0.401656
nanochat_sft,yes_no,US-1954-BROWN,1954,civil_rights,-0.023847,-0.225681
nanochat_sft,yes_no,US-1956-HIGHWAY,1956,,-0.016291,-0.125543
nanochat_sft,yes_no,US-1956-BANK-HOLDING-COMPANY-ACT,1956,finance_banking,-0.018288,-0.137129
nanochat_sft,yes_no,US-1957-CIVIL-RIGHTS-ACT,1957,civil_rights,-0.010650,-0.121789
nanochat_sft,yes_no,US-1957-YATES,1957,,-0.013034,-0.169478
nanochat_sft,yes_no,US-1957-EO10730,1957,civil_rights,-0.011394,-0.128203
nanochat_sft,yes_no,US-1958-NDEA,1958,natl_security,-0.008563,-0.074881
nanochat_sft,yes_no,US-1958-NASA-ACT,1958,,-0.010898,-0.117558
nanochat_sft,yes_no,US-1958-COOPER,1958,,-0.001218,-0.030657
nanochat_sft,yes_no,US-1961-MAPP,1961,,0.010374,0.046048
nanochat_sft,yes_no,US-1961-PEACE-CORPS,1961,,-0.001305,-0.094699
nanochat_sft,yes_no,US-1962-BAKER,1962,,0.010317,0.056235
nanochat_sft,yes_no,US-1962-ENGEL,1962,,0.002887,-0.013632
nanochat_sft,yes_no,US-1962-KEFAUVER-HARRIS,1962,health_medical,0.017554,0.118029
nanochat_sft,yes_no,US-1963-EQUAL-PAY,1963,civil_rights|labor_wages,-0.003572,-0.066373
nanochat_sft,yes_no,US-1963-GIDEON,1963,,0.007647,0.049594
nanochat_sft,yes_no,US-1963-TEST-BAN-TREATY,1963,environment,0.003403,0.020487
nanochat_sft,yes_no,US-1964-24TH-AMENDMENT,1964,finance_banking,-0.002485,-0.010238
nanochat_sft,yes_no,US-1964-CIVIL-RIGHTS-ACT,1964,civil_rights|labor_wages,0.009029,0.132466
nanochat_sft,yes_no,US-1964-ECONOMIC-OPPORTUNITY,1964,natl_security,-0.006643,-0.024247
nanochat_sft,yes_no,US-1964-HEART-ATLANTA,1964,civil_rights,0.002338,0.050131
nanochat_sft,yes_no,US-1964-NYT-SULLIVAN,1964,,0.004142,0.086780
nanochat_sft,yes_no,US-1964-REYNOLDS,1964,civil_rights,0.001696,0.043835
nanochat_sft,yes_no,US-1964-TONKIN-GULF,1964,natl_security,0.004581,0.083653
nanochat_sft,yes_no,US-1965-ESEA,1965,,-0.000394,0.032600
nanochat_sft,yes_no,US-1965-GRISWOLD,1965,civil_rights,-0.003271,-0.010800
nanochat_sft,yes_no,US-1965-HART-CELLER,1965,,0.003597,0.061881
nanochat_sft,yes_no,US-1965-MEDICARE-MEDICAID,1965,social_welfare,-0.002065,0.026709
nanochat_sft,yes_no,US-1965-VRA,1965,civil_rights,0.002864,0.055503
nanochat_sft,yes_no,US-1966-FOIA,1966,,-0.001122,-0.034967
nanochat_sft,yes_no,US-1966-HARPER,1966,civil_rights|finance_banking,-0.006339,-0.094324
nanochat_sft,yes_no,US-1966-MIRANDA,1966,natl_security,0.003940,0.018440
nanochat_sft,yes_no,US-1967-KATZ,1967,natl_security,0.000416,-0.008731
nanochat_sft,yes_no,US-1967-LOVING,1967,,-0.005862,-0.056869
nanochat_sft,yes_no,US-1967-ADEA,1967,civil_rights|labor_wages,0.001422,-0.007013
nanochat_sft,yes_no,US-1968-FAIR-HOUSING,1968,civil_rights|social_welfare,0.002048,0.084273
nanochat_sft,yes_no,US-1968-GUN-CONTROL,1968,crim_justice,0.001291,0.086257
nanochat_sft,yes_no,US-1968-TERRY,1968,,-0.002062,0.042337
nanochat_sft,yes_no,US-1968-OMNIBUS-CRIME-CONTROL,1968,natl_security|crim_justice,-0.001977,0.053490
nanochat_sft,yes_no,US-1968-TRUTH-IN-LENDING,1968,,0.002457,0.099737
nanochat_sft,yes_no,US-1969-BRANDENBURG,1969,,0.002848,0.025951
nanochat_sft,yes_no,US-1969-NEPA,1969,environment,0.005554,0.072219
nanochat_sft,yes_no,US-1969-TINKER,1969,,-0.003004,-0.047448
nanochat_sft,yes_no,US-1970-CLEAN-AIR,1970,environment,-0.002749,-0.018196
nanochat_sft,yes_no,US-1970-CSA,1970,health_medical,-0.000782,-0.038589
nanochat_sft,yes_no,US-1970-OSHA,1970,labor_wages,-0.003311,-0.051305
nanochat_sft,yes_no,US-1970-FCRA,1970,,-0.000081,-0.002672
nanochat_sft,yes_no,US-1970-BANK-SECRECY,1970,crim_justice,0.001204,0.009169
nanochat_sft,yes_no,US-1971-26TH,1971,civil_rights,-0.006413,-0.076560
nanochat_sft,yes_no,US-1971-FECA,1971,,0.000970,-0.011783
nanochat_sft,yes_no,US-1971-LEMON,1971,,-0.000639,-0.032661
